label,clean_text,URL,EMAIL,PHONE,msg_len
0,simply sitting watching match office,0,0,0,45
0,studying sch going home anyway going sch later,0,0,0,65
0,luv soo much understand special ring morrow luv xxx,0,0,0,81
0,consider walls bunkers shit important never play peaceful guess place high enough matter,0,0,0,159
0,get ready put excellent sub face,0,0,0,46
0,quite lor dun tell wait get complacent,0,0,0,53
0,much textin bout,0,0,0,42
0,call later network urgnt sms,0,0,0,55
0,buzzzz grins buzz ass buzz chest buzz cock keep phone vibrator feel shake,0,0,0,147
0,hey pay salary de lt gt,0,0,0,50
0,made day great day,0,0,0,41
0,okay shining meant signing sounds better,0,0,0,83
0,buy pizza meat lovers supreme get pick,0,0,0,56
1,customer service announcement recently tried make delivery unable please call schedule ref,0,0,1,152
0,lol come ideas,0,0,0,40
0,today accept day accept,0,0,0,36
0,tonight mate catching sleep new number way,0,0,0,78
1,urgent ukgov issued payment gbp residents part promise battle covid tap https uk covid webredirect org apply,0,0,0,159
0,speaking cash yet,0,0,0,38
1,urgent week free membership prize jackpot txt word claim lccltd pobox ldnw rw,0,0,0,155
0,oh icic lor den meet day,0,0,0,42
1,contacted dating service someone know find call land line pobox tg,0,0,1,140
0,dude teresa hope okay didnt hear people called received package since dec lt gt thot ld like know fantastic year best reading plus really really bam first aid usmle work done,0,0,0,332
0,oh thats late well good night give call tomorrow iam going go sleep night night,0,0,0,113
0,pure hearted person wonderful smile makes even enemies feel guilty enemy catch world smile goodmorning amp smiley sunday,0,0,0,198
0,never blame day ur life good days give happiness bad days give experience,0,0,0,85
0,go fool dont cheat others ok,0,0,0,28
0,come,0,0,0,24
0,makes happy,0,0,0,26
0,haf found feel stupid da cam working,0,0,0,55
0,work perfect,0,0,0,21
0,sir receive account another hr time sorry delay,0,0,0,75
0,hi darlin cantdo anythingtomorrow myparents aretaking outfor meal free katexxx,0,0,0,101
0,freezing home yet remember kiss mom morning love think missing yet,0,0,0,152
0,also dont msg reply msg,0,0,0,40
0,masters buy bb cos sale bf,0,0,0,73
0,takes away money worries,0,0,0,37
1,hard live chat min choose girl connect live call cheap chat uk biggest live service,0,0,1,127
0,lor,0,0,0,13
0,let know got money carlos make call,0,0,0,65
0,dear angry busy dear,0,0,0,34
0,want us come,0,0,0,26
0,rounder required,0,0,0,38
0,time think need know near campus,0,0,0,77
0,call number available appointment ask connect call waheed fathima,0,0,0,100
0,gentle princess make sweet gentle love,0,0,0,60
0,hi babe thanks coming even though didnt go well wanted bed hope see soon love kisses xxx,0,0,0,129
0,today song dedicated day song dedicate,0,0,0,67
1,tried contact offer new video phone anytime network mins half price rental camcorder call reply delivery wed,0,0,1,156
0,apart one told yesterday,0,0,0,46
0,good wondering wont say hi smiling coping long distance,0,0,0,116
1,santa calling would little ones like call santa xmas eve call book time,0,0,1,106
0,watching cartoon listening music evening go temple,0,0,0,67
0,hope good week checking,0,0,0,49
1,dear customer selected stay star hotels day draw holiday valued inr dial claim,0,0,1,136
1,rediscover deeper meaning life means attain true peace understand essence true sikh sms join gurubani,0,0,1,151
1,urgent trying contact todays draw shows prize guaranteed call land line claim po box pm,0,0,1,156
0,faith makes things possible hope makes things work love makes things beautiful may three christmas merry christmas,0,0,0,133
0,one interested may business plan,0,0,0,45
0,ok thanx gd nite,0,0,0,33
0,put stuff roads keep getting slippery,0,0,0,83
1,loans purpose even bad credit tenants welcome call noworriesloans com,0,0,1,106
1,ur going bahamas callfreefone speak live operator claim either bahamas cruise cash opt txt,0,0,1,159
0,message great doctor india drink appy fizz contains cancer causing age,0,0,0,106
0,bus way calicut,0,0,0,33
0,hmm many unfortunately pics obviously arent hot cakes kinda fun tho,0,0,0,88
0,ok bus come soon come otherwise tomorrow,0,0,0,71
1,bank granite issues strong buy explosive pick members nasdaq symbol cdgt per,0,0,0,137
0,evry emotion dsn hav words evry wish dsn hav prayrs smile world wit othrwise even drop tear dsn lik stay wit happy good morning keep smiling,0,0,0,180
0,dint come us,0,0,0,26
0,missing pray inshah allah,0,0,0,33
0,evo download flash jealous,0,0,0,47
0,doubt could handle times per night case,0,0,0,57
0,sister law hope great month saying hey abiola,0,0,0,76
0,thank much skyped wit kz sura didnt get pleasure company hope good given ultimatum oh countin aburo enjoy message sent days ago,0,0,0,215
0,alright make sure car back tonight,0,0,0,47
0,lmao ok wont needing hair anymore,0,0,0,50
0,need lar jus testing phone card dunno network gd thk waiting sis finish bathing bathe dun disturb liao cleaning ur room,0,0,0,158
0,happy skype take pictures sleep want go mind want,0,0,0,109
0,belive come home,0,0,0,39
0,damn poor zac stand chance,0,0,0,37
0,another month need chocolate weed alcohol,0,0,0,49
0,carlos says pick later yeah set,0,0,0,59
0,baaaaaaaabe wake miss crave need,0,0,0,60
0,went fast asleep dear take care,0,0,0,32
0,sign maturity start saying big things actually start understanding small things nice evening bslvyl,0,0,0,154
0,great,0,0,0,24
0,looks like wil getting headstart im leaving bout ish desperate company could head earlier goin meet rummer,0,0,0,159
0,account number,0,0,0,28
0,let know contact settled room lets know ok,0,0,0,81
0,love babe sure everything alrite idiot txt bak girlie,0,0,0,84
0,lol really need remember eat drinking appreciate keeping company night babe smiles,0,0,0,126
0,ok days making dinner tonite invited,0,0,0,73
0,fine absolutly fine dont worry,0,0,0,38
0,ill lt gt ok,0,0,0,31
0,ill little closer like bus stop street,0,0,0,65
0,hey booked lessons sun liao,0,0,0,44
1,want new video phone anytime network mins inclusive video calls downloads per week free deltomorrow call reply,0,0,1,158
0,oh outside players allowed play know,0,0,0,49
0,dear chechi talk,0,0,0,39
0,ok enjoy home,0,0,0,29
0,alright omw gotta change order half th,0,0,0,47
0,like shaking booty dance floor,0,0,0,50
0,back amp packing car let know room,0,0,0,75
0,anything lar going home dinner,0,0,0,44
0,come lt pass lar,0,0,0,29
0,anything lor juz us lor,0,0,0,33
0,eng rocking ashes,0,0,0,25
0,ok lar joking wif oni,0,0,0,29
0,okie great,0,0,0,12
0,aah cuddle would lush need lots tea soup kind fumbling,0,0,0,87
0,watching live,0,0,0,27
0,sent sorry mistake,0,0,0,47
0,picking various points going yeovil motor project hours take home max easy,0,0,0,159
0,dun drive go sch,0,0,0,35
0,yeah get unlimited,0,0,0,22
1,new club dont fink met yet gr please leave msg day wiv ur area reply promised carlie calls minmobsmore lkpobox hp fl,0,0,1,160
0,callin say hi take care bruv,0,0,0,44
0,cant pick phone right anything urgent,0,0,0,49
0,lol oh got friend dog,0,0,0,38
1,important customer service announcement premier,0,0,0,65
0,sad story man last week day wife nt wish parents forgot kids went work even colleagues wish entered cabin pa said happy day boss felt special,0,0,0,231
0,fine absolutly fine,0,0,0,23
0,sorry im getting feel really bad totally rejected kinda thing,0,0,0,79
0,aight wat happening side,0,0,0,40
0,enjoy ur life good night,0,0,0,27
0,hello per request lt gt rs transfered,0,0,0,70
0,love virat love lot,0,0,0,28
0,gonna home soon want talk stuff anymore tonight leave cried enough today,0,0,0,130
0,ha must walk everywhere cannot take tram cousin said walk vic market hotel,0,0,0,111
0,oh ho first time use type words appreciated,0,0,0,81
0,da al lt gt,0,0,0,27
0,gain rights wife dont demand trying husband lets see,0,0,0,76
0,fine miss much,0,0,0,26
1,welcome select service added benefits call specially trained advisors free mobile dialling,0,0,0,140
0,used hope agents drop since booked things year whole boston nyc experiment,0,0,0,154
0,cancel cheyyamo get money back,0,0,0,40
0,cant pick phone right call sometime back,0,0,0,54
1,sms services inclusive text credits pls goto login unsubscribe stop extra charge help po box ip,0,0,1,159
1,ur going bahamas callfreefone speak live operator claim either bahamas cruise cash opt txt,0,0,1,158
1,call germany pence per minute call fixed line via access number,0,0,0,98
0,training manual show tech process password reset troubleshooting,0,0,0,113
0,honeybee said sweetest world god laughed said wait havnt met person reading msg,0,0,0,110
0,tell pa pain de,0,0,0,27
0,way,0,0,0,37
1,bored speed dating try speedchat txt speedchat like em txt swap get new chatter chat pobox wq msg rcd,0,0,0,156
0,sir waiting letter,0,0,0,29
0,career tel added contact indyarocks com send free sms remove phonebook sms lt gt,0,0,0,124
0,ur paper today morn aft,0,0,0,35
0,really skateboarding despite fact gets thrown winds bandages shit arms every five minutes,0,0,0,154
1,double mins txts monthsavailable sony nokia motorola phones call mobileupd call optout dx,0,0,1,122
0,every king crying baby every great building map imprtant today wil reach tomorw gud ni,0,0,0,143
0,tell happen dont behave like ok need say,0,0,0,67
1,freemsg today day ready live town love sex fun games netcollex ltd per msg reply stop end,0,0,0,148
0,yeah lol luckily starring role like,0,0,0,62
1,dating service cal box sk ch,0,0,1,49
0,ok lor,0,0,0,9
0,went attend another two rounds today still reach home,0,0,0,73
1,want latest video handset anytime network mins half price line rental reply call delivery tomorrow,0,0,1,133
0,stupid possible,0,0,0,28
0,probably gonna swing wee bit,0,0,0,36
0,uncle checking rewarding month,0,0,0,59
0,taking italian food pretty dress panties,0,0,0,78
1,please call customer service representative pm guaranteed cash prize rs fl pkart team,0,0,1,148
1,freemsg replied text randy sexy female live local luv hear netcollex ltd per msg reply stop end,0,0,0,159
0,height recycling read twice people spend time earning money money spent spending time good morning keep smiling,0,0,0,149
0,otherwise part time job tuition,0,0,0,41
0,fact leave think addie goes back school tues wed,0,0,0,72
0,oh way food fridge want go meal tonight,0,0,0,90
0,angry happen dear,0,0,0,39
0,means february april getting place stay hustle back forth audition season since sister moved away harlem,0,0,0,190
0,happy birthday wish happiness life,0,0,0,55
0,goodnight da thangam really miss dear,0,0,0,42
1,hope enjoyed new content text stop unsubscribe help provided tones co uk,0,0,0,118
0,tomorrow going theatre come wherever call tell come tomorrow,0,0,0,117
0,yup already thanx printing handing,0,0,0,56
0,lovely smell bus tobacco,0,0,0,48
0,ofcourse also upload songs,0,0,0,33
1,last chance claim ur worth discount vouchers today text shop savamob offers mobile uz sub,0,0,0,130
0,yup fren lor meeting fren,0,0,0,47
0,thts wat wright brother fly,0,0,0,36
0,ok knackered came home went sleep good full time work lark,0,0,0,89
0,yes glad made,0,0,0,38
0,go home liao ask dad pick,0,0,0,45
0,depends would like treated,0,0,0,50
0,yes see ya dot,0,0,0,25
0,stuff sell tell,0,0,0,39
0,take exam march,0,0,0,32
0,thk em find wtc far weiyi goin rest dunno yet ur goin dinner den might able join,0,0,0,123
1,atm block dear customer due system upgrade atm card de activated activate call customer care help,0,0,1,152
0,still attending da talks,0,0,0,27
0,friendship game play word say start march ends may tomorrow yesterday today,0,0,0,135
0,dai downloaded exe file run exe installing,0,0,0,91
0,best watch say cause get drunk,0,0,0,45
0,said dun haf passport smth like dat juz send email account,0,0,0,83
0,hello little party animal thought buzz friends grins reminding loved send naughty adoring kiss,0,0,0,158
0,receive msg,0,0,0,21
0,buy blackberry bold torch buy new used let know plus saying buy lt gt wifi ipad saying lt gt,0,0,0,208
0,need say anything know outsider,0,0,0,54
0,okie,0,0,0,4
1,sppok ur mob halloween collection nokia logo pic message plus free eerie tone txt card spook,0,0,0,116
0,house maid murderer coz man murdered lt gt th january public holiday govt instituitions closed including post office understand,0,0,0,166
0,asked call ok,0,0,0,30
0,sorry call later hv work,0,0,0,38
0,hello call wen finish wrk fancy meetin wiv tonite need break dabooks hrs last nite today wrk,0,0,0,132
0,awesome lemme know whenever around,0,0,0,42
0,ok omw castor,0,0,0,26
0,haha legs neck killing amigos hoping end night burn think could swing like hour,0,0,0,132
1,awarded sipix digital camera call landline delivery within days cs box bp yr warranty ppm,0,0,1,138
0,guess easy enough,0,0,0,39
0,im good thinking,0,0,0,42
0,released vday shirts put makes bottom half naked instead white underwear,0,0,0,112
0,goodmorning today late min,0,0,0,39
1,todays vodafone numbers ending selected receive rs award match please call quoting claim code standard rates apply,0,0,1,168
